iso2c,iso3c,country,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,region,income
SS,SSD,South Sudan,1990,,43.518756097561,5762190,47.463,66.7,Sub-Saharan Africa,Not classified
SS,SSD,South Sudan,2001,,49.6119024390244,6967817,42.484,56,Sub-Saharan Africa,Not classified
SS,SSD,South Sudan,2008,3591.90891979446,52.5933170731707,9208598,39.155,46,Sub-Saharan Africa,Not classified
SS,SSD,South Sudan,2010,3717.21563838005,53.6649024390244,10056475,38.324,43.7,Sub-Saharan Africa,Not classified
SS,SSD,South Sudan,1998,,48.3675853658537,6092688,44.276,60.1,Sub-Saharan Africa,Not classified
SS,SSD,South Sudan,1999,,48.8062926829268,6398416,43.693,58.8,Sub-Saharan Africa,Not classified
SS,SSD,South Sudan,2000,,49.2190731707317,6692999,43.088,57.5,Sub-Saharan Africa,Not classified
SS,SSD,South Sudan,2011,3461.75103896361,54.205,10510122,37.911,42.7,Sub-Saharan Africa,Not classified
SS,SSD,South Sudan,2009,3637.87376858921,53.1226585365854,9623176,38.741,44.8,Sub-Saharan Africa,Not classified
SS,SSD,South Sudan,2005,,51.1716341463415,8099908,40.403,50.1,Sub-Saharan Africa,Not classified
SS,SSD,South Sudan,2007,,52.0878536585366,8815495,39.567,47.3,Sub-Saharan Africa,Not classified
SS,SSD,South Sudan,2006,,51.6132926829268,8445659,39.978,48.6,Sub-Saharan Africa,Not classified
ST,STP,Sao Tome and Principe,2006,2284.27055650214,64.8924634146342,156584,37.142,21,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,2004,1921.4687064384,64.2612926829268,149732,37.886,22.2,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,2005,2076.63615066884,64.5769024390244,153146,37.516,21.6,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,1997,,62.8599024390244,130110,39.341,25.9,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,1990,,61.7714390243902,113575,39.577,28.4,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,1991,,61.9345365853659,115900,39.493,28.2,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,1992,,62.0950975609756,118346,39.436,28,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,2002,1733.87199075378,63.7018536585366,143085,38.545,23.3,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,2003,1842.55992583651,63.9651219512195,146357,38.234,22.7,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,1999,,63.1370243902439,134602,39.178,25.1,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,2001,1704.73002988166,63.4779756097561,140003,38.811,23.9,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,1995,,62.5702682926829,125694,39.381,26.9,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,1993,,62.2551463414634,120849,39.403,27.7,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,2013,3067.01090219598,66.259512195122,182386,34.537,17.8,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,2008,2556.49815487778,65.4505365853659,163595,36.42,20,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,2009,2621.65023309912,65.6726097560976,167196,36.079,19.5,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,1996,,62.7183170731707,127946,39.37,26.3,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,1998,,62.9974634146341,132284,39.281,25.5,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,2014,3187.85994223351,66.3846097560976,186342,34.051,17.5,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,2000,,63.2925365853659,137164,39.024,24.5,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,2012,2959.88969078679,66.1339024390244,178484,34.98,18.2,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,2011,2839.89590314397,66.0037804878049,174646,35.378,18.6,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,1994,,62.4147073170732,123318,39.387,27.3,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,2007,2368.71819400068,65.188,160064,36.774,20.5,Sub-Saharan Africa,Lower middle income
ST,STP,Sao Tome and Principe,2010,2712.78169377358,65.8546829268293,170880,35.738,19,Sub-Saharan Africa,Lower middle income
SV,SLV,El Salvador,2004,5896.01606554393,69.8827317073171,5925089,21.028,11.8,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,2002,5446.31443755596,69.2978780487805,5874301,22.45,12.9,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,2003,5657.03906955148,69.5895365853658,5900929,21.705,12.3,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,2007,7122.33631819128,70.7804634146342,5986414,19.406,10.6,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,1997,4518.00123919741,67.8736341463415,5692300,26.572,16.7,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,2001,5267.79237403402,69.0057073170732,5844738,23.249,13.6,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,2014,8338.33034419771,72.7545609756098,6107706,17.314,8.6,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,2000,5092.54858844314,68.7170487804878,5811836,24.083,14.4,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,2005,6279.11326090638,70.1789268292683,5947206,20.422,11.3,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,2013,8112.2843467725,72.4981463414634,6089644,17.476,8.9,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,1999,4904.84818087199,68.4354146341463,5775660,24.93,15.3,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,1990,2929.36663491518,63.988,5252082,30.904,22.5,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,1991,3094.18306877139,64.8315365853659,5321576,30.379,21.8,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,2010,7301.80659698796,71.6706097560976,6038306,18.223,9.8,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,2006,6702.27296212288,70.4791707317073,5967556,19.887,10.9,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,2012,7859.86073025114,72.2318536585366,6072233,17.676,9.2,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,1995,4190.70883034145,67.2051951219512,5588743,28.037,18.4,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,1998,4702.07870614057,68.1578048780488,5736075,25.767,15.9,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,2011,7596.50913099919,71.9561707317073,6055208,17.924,9.5,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,2009,7136.59502110202,71.3781463414634,6021368,18.574,10,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,1996,4297.98839437976,67.5648292682927,5643363,27.333,17.5,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,1994,3900.67894242254,66.7630487804878,5528012,28.681,19.3,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,2008,7332.79899294797,71.0807804878049,6004199,18.969,10.3,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,1992,3358.90155063186,65.5779756097561,5392142,29.84,21,Latin America & Caribbean,Lower middle income
SV,SLV,El Salvador,1993,3645.13079590945,66.2228292682927,5461834,29.277,20.2,Latin America & Caribbean,Lower middle income
SX,SXM,Sint Maarten (Dutch part),1996,,,,,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),1992,,,,,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),1995,,,,,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),2009,,75.5878048780488,39133,12.5,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),2006,,,38270,13.7,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),2002,,,32566,,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),1993,,,,,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),1994,,,,,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),1999,,,31084,,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),2010,,,35474,13.1,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),1997,,,,,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),1998,,,31240,,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),1990,,,,,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),2001,,,31189,,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),1991,,,,,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),2007,,74.5439024390244,39462,11.7,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),2008,,74.5365853658537,40458,13,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),2005,,,36934,12.8,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),2014,,,37685,,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),2003,,,33790,,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),2004,,,35316,,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),2013,,,36607,14,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),2011,36327.2318988918,,33435,12.9,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),2000,,,30519,,,Latin America & Caribbean,High income
SX,SXM,Sint Maarten (Dutch part),2012,,73.0536585365854,34640,12,,Latin America & Caribbean,High income
SY,SYR,Syrian Arab Republic,1997,,71.9936585365854,15151962,31.955,13.6,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,2006,,74.4324146341464,18728200,27.013,9.9,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,2012,,70.7859024390244,19978756,24.225,7.8,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,2013,,70.3015365853659,19322593,23.662,7.6,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,2011,,71.4861463414634,20501167,24.753,8.1,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,1996,,71.7420975609756,14736209,32.301,13.9,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,1991,,70.396,12817578,34.85,16.1,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,1998,,72.2366829268293,15568797,31.542,13.2,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,2008,,73.797243902439,20097057,26.127,9.1,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,2014,,70.0710243902439,18772481,23.079,7.3,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,1995,,71.4814390243902,14331962,32.627,14.3,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,1992,,70.6744146341463,13186187,34.088,15.7,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,1999,,72.4717317073171,15972430,31.046,12.8,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,2007,,74.2460731707317,19425597,26.564,9.5,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,2000,,72.7216829268293,16354050,30.47,12.4,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,1990,,70.1062682926829,12451539,35.75,16.6,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,2009,,73.1204146341463,20566871,25.692,8.7,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,2010,,72.3074390243903,20720602,25.241,8.4,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,2005,,74.3638536585366,18132842,27.491,10.3,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,1994,,71.2156097560976,13941025,32.999,14.7,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,2003,,73.7313658536585,17304339,28.587,11.2,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,1993,,70.9466097560976,13559642,33.473,15.1,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,2004,,74.0956829268293,17671913,28.016,10.7,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,2001,,73.0174878048781,16694414,29.839,12,Middle East & North Africa,Lower middle income
SY,SYR,Syrian Arab Republic,2002,,73.3606341463415,16997521,29.199,11.6,Middle East & North Africa,Lower middle income
SZ,SWZ,Swaziland,1993,4455.6210430777,58.3843902439024,926224,39.28,22.4,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,1992,4305.93399690739,58.9774634146342,907947,40.653,22.3,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2010,7487.50950280718,48.345756097561,1193148,30.938,16.6,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,1996,4960.39909624011,55.004512195122,984506,35.601,22.5,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2006,6860.09841759142,46.2413658536585,1118204,31.426,17.4,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,1997,5086.8577427811,53.437243902439,1006760,34.621,22.4,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,1990,4082.03106832429,59.3451951219512,862728,43.31,22.1,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2014,8322.38510519422,48.9347317073171,1269112,29.747,14.6,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2011,7620.19660428193,48.6613902439024,1212458,30.695,16.3,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2012,7870.64474167421,48.8506341463415,1231694,30.41,15.7,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2013,8110.08755402497,48.9379268292683,1250641,30.093,15.1,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2003,5921.65789543454,45.9580975609756,1087949,31.677,19,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2005,6521.9417904582,45.8600731707317,1104642,31.489,17.8,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2009,7396.50795735599,47.892756097561,1173529,31.127,16.8,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,1994,4570.8606558102,57.5221463414634,944223,37.951,22.5,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,1995,4793.8636189845,56.3908048780488,963428,36.713,22.5,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2008,7374.39819621599,47.3458292682927,1153750,31.263,16.9,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2000,5432.2265919889,48.6640731707317,1063715,32.525,21.3,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,1998,5163.46945631836,51.7894390243902,1028694,33.775,22.2,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2002,5708.87093246692,46.5233170731707,1082195,31.856,19.8,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,1999,5296.9975356513,50.1564390243903,1048151,33.074,21.8,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2004,6222.30388906492,45.7453414634146,1094775,31.564,18.3,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,1991,4173.53494789831,59.2932682926829,887248,42.018,22.2,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2001,5562.56895436993,47.4340975609756,1074765,32.128,20.6,Sub-Saharan Africa,Lower middle income
SZ,SWZ,Swaziland,2007,7182.47900122142,46.7723902439024,1134853,31.357,17.1,Sub-Saharan Africa,Lower middle income
TC,TCA,Turks and Caicos Islands,2009,,,30247,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2011,,,31727,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2000,,,18876,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2013,,,33103,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2012,,,32430,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1997,,,16527,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1991,,,12205,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1996,,,15967,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2001,,,20186,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2002,,,21740,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1999,,,17866,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2006,,,27642,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2007,,,28638,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2010,,,30993,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1990,,,11550,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1998,,,17114,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1992,,,12970,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2014,,,33740,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1993,,,13793,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2003,,,23412,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1995,,,15334,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2005,,,26450,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2008,,,29481,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,2004,,,25025,,,Latin America & Caribbean,High income
TC,TCA,Turks and Caicos Islands,1994,,,14597,,,Latin America & Caribbean,High income
TD,TCD,Chad,1998,827.891311775271,47.5632195121951,7760157,51.164,48.3,Sub-Saharan Africa,Low income
TD,TCD,Chad,1993,697.084196786252,47.2167804878049,6556628,51.316,51.3,Sub-Saharan Africa,Low income
TD,TCD,Chad,1994,759.025259072323,47.3134390243902,6773104,51.363,50.8,Sub-Saharan Africa,Low income
TD,TCD,Chad,1997,792.951885818475,47.5336097560976,7494143,51.267,49.2,Sub-Saharan Africa,Low income
TD,TCD,Chad,1999,805.492075237129,47.5740731707317,8042713,51.027,47.4,Sub-Saharan Africa,Low income
TD,TCD,Chad,2000,787.153220992798,47.5780731707317,8343321,50.855,46.7,Sub-Saharan Africa,Low income
TD,TCD,Chad,2003,1033.54865976096,47.6818536585366,9353516,50.129,45.5,Sub-Saharan Africa,Low income
TD,TCD,Chad,2010,1884.79582691199,49.8620731707317,11896380,47.24,42.5,Sub-Saharan Africa,Low income
TD,TCD,Chad,1992,834.048431319311,47.1218536585366,6350174,51.235,52,Sub-Saharan Africa,Low income
TD,TCD,Chad,1996,763.582016467113,47.4808292682927,7242018,51.337,49.8,Sub-Saharan Africa,Low income
TD,TCD,Chad,2008,1667.69739260464,48.9515853658537,11139740,48.214,43.7,Sub-Saharan Africa,Low income
TD,TCD,Chad,2005,1596.68958958526,47.9739024390244,10067932,49.473,44.8,Sub-Saharan Africa,Low income
TD,TCD,Chad,1995,758.833880990564,47.4049268292683,7001634,51.37,50.4,Sub-Saharan Africa,Low income
TD,TCD,Chad,2011,1862.35116594718,50.3319512195122,12298512,46.738,41.8,Sub-Saharan Africa,Low income
TD,TCD,Chad,2012,1997.4109391126,50.7813902439024,12715465,46.238,41.1,Sub-Saharan Africa,Low income
TD,TCD,Chad,2009,1694.82157149744,49.3931707317073,11510535,47.735,43.1,Sub-Saharan Africa,Low income
TD,TCD,Chad,1990,717.572659275972,46.9243658536585,5958022,50.991,53.9,Sub-Saharan Africa,Low income
TD,TCD,Chad,1991,779.46704614782,47.0265853658537,6151213,51.124,52.9,Sub-Saharan Africa,Low income
TD,TCD,Chad,2007,1640.20258691265,48.5592195121951,10779504,48.668,44.1,Sub-Saharan Africa,Low income
TD,TCD,Chad,2001,865.71772194265,47.5871219512195,8663599,50.648,46.2,Sub-Saharan Africa,Low income
TD,TCD,Chad,2006,1599.89127491113,48.2300243902439,10423616,49.089,44.5,Sub-Saharan Africa,Low income
TD,TCD,Chad,2004,1366.93195873672,47.7958292682927,9710498,49.819,45.2,Sub-Saharan Africa,Low income
TD,TCD,Chad,2014,2181.8524552441,51.5558048780488,13587053,45.264,39.9,Sub-Saharan Africa,Low income
TD,TCD,Chad,2002,917.786318236568,47.6160975609756,9002102,50.406,45.8,Sub-Saharan Africa,Low income
TD,TCD,Chad,2013,2075.44088021888,51.1914878048781,13145788,45.745,40.5,Sub-Saharan Africa,Low income
TG,TGO,Togo,2002,990.225218401402,53.673243902439,5142419,39.685,34.6,Sub-Saharan Africa,Low income
TG,TGO,Togo,2009,1175.82367943088,56.6306097560976,6219761,38.039,29.8,Sub-Saharan Africa,Low income
TG,TGO,Togo,2006,1117.60750406654,54.930756097561,5732175,39.121,32,Sub-Saharan Africa,Low income
TG,TGO,Togo,2000,1032.0357263361,53.4686829268293,4874735,39.717,36,Sub-Saharan Africa,Low income
TG,TGO,Togo,2007,1142.10215037372,55.4334390243903,5890414,38.814,31.2,Sub-Saharan Africa,Low income
TG,TGO,Togo,2008,1158.45847009205,56.0059024390244,6052937,38.452,30.4,Sub-Saharan Africa,Low income
TG,TGO,Togo,1998,1030.27308886396,53.6964878048781,4624826,39.799,37.5,Sub-Saharan Africa,Low income
TG,TGO,Togo,2003,1031.7538869118,53.8871219512195,5283246,39.632,34,Sub-Saharan Africa,Low income
TG,TGO,Togo,2001,1011.10993014302,53.5265853658537,5006223,39.706,35.3,Sub-Saharan Africa,Low income
TG,TGO,Togo,2005,1070.82674234478,54.5079756097561,5578219,39.362,32.7,Sub-Saharan Africa,Low income
TG,TGO,Togo,2012,1304.18797223193,58.5538536585366,6745581,36.592,28.2,Sub-Saharan Africa,Low income
TG,TGO,Togo,1993,709.20286096359,55.4501951219512,4081398,41.086,41.3,Sub-Saharan Africa,Low income
TG,TGO,Togo,1994,813.033386966623,55.1134390243903,4180689,40.676,40.5,Sub-Saharan Africa,Low income
TG,TGO,Togo,1995,873.465921243405,54.7248780487805,4284286,40.338,39.8,Sub-Saharan Africa,Low income
TG,TGO,Togo,1992,835.757465473913,55.6976829268293,3984356,41.55,42,Sub-Saharan Africa,Low income
TG,TGO,Togo,2011,1255.08782504848,57.9307804878049,6566179,37.098,28.7,Sub-Saharan Africa,Low income
TG,TGO,Togo,1999,1044.26323643527,53.5240243902439,4747665,39.741,36.8,Sub-Saharan Africa,Low income
TG,TGO,Togo,2010,1204.60489359183,57.2815609756098,6390851,37.585,29.2,Sub-Saharan Africa,Low income
TG,TGO,Togo,1991,872.353121077065,55.8350243902439,3886858,42.056,42.6,Sub-Saharan Africa,Low income
TG,TGO,Togo,2013,1341.614534205,59.1323658536585,6928719,36.08,27.7,Sub-Saharan Africa,Low income
TG,TGO,Togo,2014,1406.76497364097,59.6558048780488,7115163,35.569,27.2,Sub-Saharan Africa,Low income
TG,TGO,Togo,1996,944.059235754644,54.3296097560976,4392941,40.084,39,Sub-Saharan Africa,Low income
TG,TGO,Togo,1997,1070.60390461855,53.9733902439025,4506465,39.909,38.2,Sub-Saharan Africa,Low income
TG,TGO,Togo,2004,1053.61131833745,54.1632195121951,5428552,39.53,33.4,Sub-Saharan Africa,Low income
TG,TGO,Togo,1990,872.635285124449,55.8484390243902,3786942,42.589,43.4,Sub-Saharan Africa,Low income
TH,THA,Thailand,2014,15755.0634649584,74.4220243902439,67725979,10.79,7,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2012,14853.3296826122,74.0719024390244,67164130,11.281,7.5,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2005,10194.175685498,72.1572682926829,65863973,12.764,10,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2013,15437.3172287742,74.2469268292683,67451422,11.041,7.3,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2010,13309.4191973258,73.6943658536586,66692024,11.725,8.1,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2006,10977.6117421336,72.5257317073171,66174486,12.533,9.5,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1999,6926.206990458,70.4755609756098,61973957,14.88,13.3,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1992,5221.55286482035,70.2730731707317,57761574,18.263,18.5,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2000,7314.54219446938,70.6340731707317,62693322,14.435,12.7,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2011,13654.2724604328,73.8923902439024,66902958,11.51,7.8,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1998,6600.53711201269,70.3626341463415,61250974,15.352,13.9,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2007,11850.2150887135,72.8744390243903,66353572,12.323,9.1,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2004,9545.99783092758,71.7864634146342,65404522,13.025,10.5,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2002,8153.16318180025,71.118243902439,64136669,13.653,11.5,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1993,5739.56230698456,70.2374390243903,58237672,17.8,17.5,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1990,4298.5626808215,70.2306097560976,56582824,19.189,20.4,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2008,12272.7397981566,73.1884390243902,66453255,12.123,8.8,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2009,12257.1361772881,73.4617317073171,66548197,11.927,8.4,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1997,7151.76506894111,70.2823902439024,60544937,15.841,14.5,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1991,4767.57747971823,70.287243902439,57225972,18.722,19.5,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2003,8819.99476226171,71.4339268292683,64817254,13.32,11,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1996,7310.93982076916,70.2278780487805,59878955,16.341,15.2,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1994,6278.16854676515,70.2070243902439,58722767,17.327,16.6,East Asia & Pacific,Upper middle income
TH,THA,Thailand,1995,6866.02078299697,70.2006097560976,59266089,16.84,15.9,East Asia & Pacific,Upper middle income
TH,THA,Thailand,2001,7650.81367335468,70.8490487804878,63415174,14.025,12.1,East Asia & Pacific,Upper middle income
TJ,TJK,Tajikistan,1991,2205.39965729779,62.6275365853659,5417554,39.483,32.3,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,1997,788.836279998333,62.7973414634146,5936780,33.212,31.9,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,1996,772.297084099125,62.5631951219512,5862224,34.205,32.2,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,1990,2349.63951179266,62.8647804878049,5297286,40.412,32.3,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,1998,829.111232012649,63.0656829268293,6012308,32.257,31.4,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,1992,1570.89222897832,62.4331951219512,5523207,38.445,32.5,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,2006,1653.07539905777,66.6618048780488,6949566,29.098,24.9,Europe & Central Asia,Low income
TJ,TJK,Tajikistan,2007,1790.9256895423,67.2074878048781,7099021,29.38,24.4,Europe & Central Asia,Low income
